id,0,1,2,subgroup
171,0.00012414157,-0.027417827,0.0065301135,1
173,0.0018716604,-0.028891575,0.007833831,1
174,-0.020282075,0.005610615,-0.012670688,1
175,0.0022176653,-0.012237612,0.0026763454,1
176,-0.0040540397,-0.028339844,0.0057200044,1
177,-0.021312535,0.0052714795,-0.015053228,1
178,0.001658082,-0.021990102,0.0059817582,1
181,4.87566e-05,-0.008241672,0.0029199943,1
183,-0.019857138,0.008627944,-0.014398947,1
185,-0.021203175,0.0042919666,-0.013743199,1
187,-0.0035227835,-0.025698353,0.0047192723,1
188,-0.020632222,0.00594189,-0.015449308,1
189,0.005431056,-0.026647206,0.010027453,1
190,-0.020019844,0.006830793,-0.014968842,1
191,-0.022403225,0.006403476,-0.014951453,1
192,-0.022585839,0.0027035512,-0.014405072,1
194,-0.0020613521,-0.0250328,0.0049954057,1
195,-0.024300352,0.0025564358,-0.016359195,1
196,-0.011183709,-0.018387679,-0.0008354485,1
198,-0.0017327219,-0.026058499,0.005801432,1
199,-0.0068539083,-0.025998872,0.0047367737,1
200,0.004384622,-0.028122876,0.010766648,1
201,-0.017968476,0.008504689,-0.015020855,1
202,-0.002476424,-0.026212808,0.0056270435,1
203,-0.022028923,0.006478004,-0.013760477,1
204,-0.0013083518,-0.03086849,0.006683551,1
207,-0.010832667,-0.021523733,0.00054486096,1
209,-0.021727204,0.0044178627,-0.013583362,1
210,0.0034443438,-0.025610175,0.009288058,1
214,0.0020636022,-0.016226906,0.0037930384,1
215,0.001951769,-0.020535726,0.005558796,1
217,-0.02269271,0.0019455776,-0.014612079,1
218,0.0022118092,-0.026752401,0.007624343,1
220,0.0010232627,-0.024527702,0.00769569,1
221,-0.022672087,0.001381848,-0.014406957,1
222,-0.020484284,0.004890427,-0.013404444,1
223,-0.021955222,0.0053681955,-0.014636464,1
226,-0.0021446943,-0.009145524,0.0024221987,1
227,-0.024119094,0.0032656826,-0.016352035,1
230,0.00047276914,-0.027489435,0.0074428916,1
231,0.0012046844,-0.026162092,0.007052541,1
232,0.0036140978,-0.02747294,0.0066616386,1
234,-0.00040772557,-0.02717911,0.0061066896,1
237,-0.0032963902,-0.028501157,0.0056527033,1
238,-0.0038864315,-0.029451516,0.0057460293,1
240,-0.0057046413,-0.028169665,0.00486701,1
241,-0.01982893,0.005402159,-0.01532501,1
242,-0.0036686212,-0.03117789,0.0058403164,1
243,0.0016105026,-0.023421485,0.0055133402,1
246,-0.018510923,0.008832835,-0.013554901,1
248,-0.0074124187,-0.018741656,-5.9604645e-08,1
249,-0.0095549375,0.0059506744,-0.008626275,1
250,-0.016415074,0.0060518347,-0.01266066,1
251,-0.021513805,0.0028444827,-0.014095992,1
252,-0.003823191,-0.028999005,0.006480366,1
253,-0.012880206,-0.02021816,-4.351139e-06,1
254,-0.020752609,0.0027449317,-0.013737045,1
256,-0.01821579,0.0048874803,-0.013114609,1
257,-0.0058824867,-0.029567797,0.0050544143,1
258,-0.017506525,0.003952123,-0.012251988,1
260,-0.005310893,-0.01954845,0.0032905862,1
262,0.0027255714,-0.02339485,0.008126065,1
263,-0.0020255595,-0.028202135,0.0068668127,1
266,-0.0026496202,-0.02990723,0.0069391876,1
269,-0.021235704,0.0073636137,-0.014693908,1
270,-0.0005557537,-0.01680139,0.0038457066,1
272,0.0038891137,-0.028736103,0.010406844,1
274,-0.009085953,-0.021040585,0.00032613426,1
276,-0.0134103,-0.019123208,-0.001806967,1
277,-0.022609055,0.0036307946,-0.014873855,1
279,-0.01263158,-0.01926085,-0.0010463595,1
281,-0.010217458,-0.020729888,-0.000262551,1
284,0.0046687126,-0.014607724,0.0050412416,1
285,-0.021370858,0.004125651,-0.014029406,1
286,-0.007553965,-0.01087467,-0.0010022596,1
288,-0.008915573,-0.018648777,-0.0002975911,1
292,-0.008201942,-0.024492491,0.0028893277,1
294,-0.002374351,-0.023884106,0.004526727,1
295,-0.0042387694,-0.026986305,0.0054155737,1
298,-0.020341933,0.0056029707,-0.014413461,1
300,-0.0034237504,-0.026392724,0.0053503662,1
302,-0.022016525,0.006018739,-0.014449663,1
303,-0.0046981573,-0.01929513,0.0033681542,1
304,0.0006021559,-0.021555256,0.005538292,1
307,-0.001980573,-0.027501713,0.0077876598,1
309,0.0016444027,-0.02685674,0.00816986,1
314,0.0015323311,-0.0234407,0.006494947,1
315,-0.025367483,0.0020143613,-0.014921293,1
320,-0.022281095,0.0030069351,-0.0145020485,1
321,-0.016181394,0.0064242147,-0.013176881,1
322,0.0007829517,-0.024007913,0.0055668503,1
323,-0.022069976,0.0061714947,-0.014672473,1
324,-0.0028119087,-0.019404452,0.003530763,1
327,-0.011907876,-0.014190163,-0.0019772723,1
331,-0.01618144,0.004013162,-0.01285205,1
333,-0.007286653,-0.019986603,0.00044047832,1
334,-0.024585783,0.0054499395,-0.01660207,1
336,-0.02149041,0.0051386915,-0.014170617,1
337,-0.0049532205,-0.031976957,0.006461747,1
338,0.0007760674,-0.024825234,0.006013967,1
341,0.0027806163,-0.02871659,0.008195519,1
343,-0.002773419,-0.027294863,0.005785547,1
345,-0.019095019,0.003545072,-0.014273986,1
348,-0.017105818,0.006204795,-0.014466554,1
350,0.0013880432,-0.024257082,0.0070460364,1
354,-0.01908952,0.0048319846,-0.01411178,1
355,-0.018288746,0.00423469,-0.012604699,1
356,-0.02370347,0.005739294,-0.016481481,1
360,-0.020879507,0.0033933409,-0.014189497,1
361,0.0063764006,-0.011436399,0.0054392368,1
362,-0.006455317,-0.030343879,0.0049050376,1
363,-0.00024083257,-0.02593365,0.0077830926,1
364,-0.0011263639,-0.009314258,0.0023704246,1
366,-0.019970834,0.006421596,-0.014115773,1
368,-0.0073248893,-0.01938532,0.00062541664,1
369,-0.021405652,0.0054590143,-0.014111206,1
370,-0.020937726,0.005256314,-0.014168203,1
371,0.004437804,-0.02486929,0.007140778,1
374,-0.0018264353,-0.020534258,0.0033194125,1
375,-0.018650204,0.0052384175,-0.0144516975,1
378,-0.0024042875,-0.011942159,0.002206266,1
379,0.0026181191,-0.026756976,0.0073825493,1
380,-0.0012139678,-0.019750621,0.0032668486,1
386,-0.010259137,-0.02236953,0.00024437904,1
387,-0.010081112,-0.018666688,-0.00034879893,1
388,0.0025399625,-0.013729196,0.004338436,1
389,-0.0065169483,-0.022614244,0.0024015158,1
390,0.0008994192,-0.02876624,0.0070567206,1
391,-0.0051084757,-0.023952585,0.004047431,1
394,-0.0015204549,-0.028822396,0.008043937,1
396,-0.010672182,0.00514045,-0.009964749,1
397,-0.010598689,0.0050838627,-0.00986249,1
398,-0.02116479,0.004280437,-0.015735582,1
399,0.00053828955,-0.024611954,0.006309122,1
400,-0.0061413646,-0.020746801,0.00075445324,1
407,-0.009693608,-0.02091958,0.00037372112,1
409,0.0010150224,-0.028379325,0.0073743463,1
411,-0.018943429,0.00558573,-0.01439549,1
412,0.0039771646,-0.024050932,0.007846743,1
413,0.00144808,-0.027852777,0.008722998,1
414,0.0028508604,-0.02692533,0.008766688,1
416,0.0019104183,-0.0097185485,0.0022901967,1
420,-0.004364446,-0.02909049,0.0055423155,1
421,-0.001140967,-0.025110785,0.0061172917,1
424,0.00046806037,-0.025427636,0.005767204,1
425,0.0004644692,-0.021206845,0.004922278,1
426,-0.013743475,0.0050314553,-0.012231663,1
427,-0.021962479,0.0038073026,-0.01507438,1
429,-0.019658819,0.0028461814,-0.013414703,1
430,-0.016465232,0.0041425377,-0.013395369,1
431,0.0077102184,-0.023215186,0.009006016,1
433,-0.01845856,0.0059176832,-0.013860427,1
434,-0.005112618,-0.016614232,0.0012641773,1
436,-0.020757943,0.007132292,-0.014399774,1
437,-0.018987194,0.006540235,-0.013535731,1
438,-0.010455221,-0.017090824,-0.0006576106,1
440,-0.0002860576,-0.025705058,0.007131271,1
442,-0.017358407,0.004580274,-0.012150764,1
443,0.002317652,-0.026326295,0.0061864257,1
445,-0.0048107654,-0.024669494,0.0044862255,1
446,-0.0054665506,-0.019307714,0.0012767538,1
449,0.0061486512,-0.01921596,0.0059996173,1
450,-0.00906764,-0.02151763,0.00024306029,1
451,-0.009952098,-0.018435989,-7.556379e-05,1
453,-0.013205454,-0.019477796,-0.0014411807,1
455,0.0007144213,-0.02430227,0.0061788037,1
456,-0.024193197,0.0079615265,-0.0153365135,1
457,-0.010822758,-0.018305507,-0.000723511,1
459,-0.005022511,-0.020790804,0.0016360581,1
460,-0.012724817,-0.01838782,-0.001294598,1
461,0.00087453425,-0.024386745,0.006426409,1
462,-0.0024276674,-0.022141624,0.0040030926,1
464,-0.00091823936,-0.027211163,0.0054049417,1
465,-0.0011627674,-0.026999664,0.0061760396,1
466,-0.005778253,-0.027422335,0.004785143,1
469,0.0029029548,-0.017621305,0.004915893,1
470,-0.019215629,0.0052602515,-0.013684124,1
471,-0.018418819,0.0060384013,-0.013435528,1
472,0.00066670775,-0.0106834285,0.0038107336,1
473,-0.0025262535,-0.02766518,0.0065448806,1
477,-0.010554448,-0.023225304,-0.0007953197,1
478,-0.020935878,0.004862614,-0.015926287,1
479,-0.01761894,0.00576004,-0.013347261,1
480,0.002601564,-0.013770442,0.0037466884,1
481,0.0048641115,-0.025299165,0.009360343,1
482,-0.0037310421,-0.025231231,0.0051514283,1
483,-0.0038188398,-0.026703406,0.00659319,1
485,0.0016053766,-0.019069593,0.0043790713,1
486,-0.016789362,0.0053148083,-0.012439668,1
487,-0.011580214,-0.016167667,-0.0019330308,1
492,-0.009632722,-0.021216173,0.00037312508,1
493,0.0052161664,-0.021431807,0.0069405586,1
494,-0.005681962,-0.029679883,0.0057936013,1
495,-0.020623878,0.006442204,-0.014943764,1
497,-0.022245869,0.0035089888,-0.014556609,1
501,-0.021519229,0.0077752806,-0.015312232,1
502,-0.0011035502,-0.025780905,0.0048156604,1
503,-0.008986101,-0.020738486,-0.00031421334,1
504,-0.0067430586,-0.018184494,0.0010792986,1
505,-0.018961787,0.006626617,-0.013725184,1
507,-0.020659953,0.004103042,-0.013597898,1
510,0.0019174516,-0.012661282,0.004216954,1
511,-0.0050948113,-0.027682263,0.005968854,1
513,5.6639314e-05,-0.025008257,0.007849276,1
514,0.003980845,-0.023405556,0.0069578514,1
518,-0.0012689233,-0.028822858,0.008638173,1
520,-0.016983256,0.00728745,-0.012321763,1
521,-0.0059677213,-0.028623242,0.0045067295,1
522,-0.020069733,0.0048686787,-0.013861656,1
523,-0.015628397,0.0074400157,-0.011669576,1
524,0.0018396378,-0.022930052,0.0050794557,1
525,-0.010531694,-0.020849701,-0.0006512031,1
526,-0.0040359944,-0.018525932,0.0017004758,1
527,-0.021382183,0.0031357296,-0.014776148,1
530,-0.019353718,0.0040837824,-0.0142751485,1
531,-0.0014184564,-0.011340994,0.0025703162,1
532,0.0043756813,-0.014187109,0.00587447,1
535,-0.02054374,0.008332185,-0.01422479,1
536,-0.020875618,0.0050562955,-0.013994046,1
537,-0.0024154782,-0.027456466,0.006680608,1
540,-0.0035425723,-0.028821256,0.006153792,1
541,0.0032728612,-0.024390329,0.0059739575,1
544,-0.02344364,0.0021168254,-0.014713831,1
548,-0.016249076,0.007945932,-0.012154482,1
550,0.0057313293,-0.021433901,0.0072582513,1
552,-0.013653681,0.0074401945,-0.011550806,1
553,-0.021090493,0.003052149,-0.01490327,1
554,-0.009985834,-0.019455273,-0.00053168833,1
555,0.005156189,-0.02246276,0.0058416724,1
556,-0.001094833,-0.026567202,0.0073453337,1
560,-0.004397601,-0.019496854,0.0033385009,1
561,-0.018464252,0.007900447,-0.012903169,1
567,0.0001758933,-0.021802131,0.0051615834,1
569,-0.003830567,-0.015289452,0.0023698658,1
570,-0.022101283,0.006146509,-0.01482226,1
572,-0.008807898,-0.014534909,-0.00072615594,1
574,-0.00065517426,-0.027340803,0.0077852234,1
575,-0.0030636191,-0.00899322,0.0010586828,1
577,-0.007935628,-0.02886327,0.0044714734,1
578,-0.018836662,0.007374257,-0.01472266,1
579,-0.02285853,0.008188438,-0.015489958,1
581,0.001289174,-0.029454906,0.0064830557,1
584,-0.0011390597,-0.012600068,0.0027264059,1
586,-0.019874632,0.007953744,-0.015943028,1
589,0.0047626495,-0.022967968,0.0072388873,1
590,0.004592389,-0.025319051,0.007814273,1
592,-0.0013618022,-0.022515703,0.004938163,1
593,-0.0037101954,-0.023804907,0.0050766766,1
594,0.004409641,-0.02292667,0.0067962557,1
595,-0.009249687,-0.018026996,-0.00066832453,1
597,-0.02088067,0.0041147918,-0.013368465,1
599,0.004069552,-0.021635737,0.0064005703,1
600,0.0026699007,-0.026566003,0.009358607,1
604,-0.0034877062,-0.032134388,0.006529756,1
605,-0.0183938,0.007912993,-0.014956087,1
606,0.002967,-0.011810649,0.005264938,1
607,0.0018892437,-0.025540832,0.0062790886,1
608,0.0014754236,-0.021482315,0.0057069883,1
611,-0.0035872757,-0.026836257,0.0056090504,1
612,-0.017365173,0.006601047,-0.012544945,1
614,0.0022467673,-0.022948261,0.007495053,1
616,-0.0029159337,-0.025730047,0.005844921,1
617,-0.0007223636,-0.02710012,0.0064950436,1
618,-0.008839026,-0.027711626,0.004498273,1
619,-0.0076217502,-0.028604452,0.004290439,1
621,-0.027859017,0.0017872639,-0.017038919,1
622,-0.019511163,0.005706899,-0.013138965,1
623,-0.0019458532,-0.024776068,0.005746633,1
624,0.00280267,-0.024356727,0.006156601,1
625,-0.019232035,0.005039409,-0.015025616,1
626,-0.018189639,0.0067051835,-0.014324978,1
629,-0.006200984,-0.030184526,0.005712703,1
633,0.0015468299,-0.017016198,0.004509479,1
634,0.0007108301,-0.028468076,0.0072567835,1
635,-0.0038266927,-0.029565323,0.005474873,1
637,0.005106792,-0.024324615,0.008175023,1
638,0.0030457675,-0.015956234,0.0036519691,1
640,-0.02237454,0.006419126,-0.01467517,1
642,-0.018715099,0.004790291,-0.012660228,1
643,0.002224639,-0.023001757,0.0062977895,1
645,-0.0030216724,-0.028947953,0.0063211843,1
648,-0.0071300715,-0.028069329,0.005506791,1
649,-0.008884206,-0.016037468,-0.0013470352,1
650,-0.01668647,0.006933477,-0.012486093,1
651,-0.020134002,0.003026083,-0.012975223,1
652,-0.0065021664,-0.023582663,0.0038466454,1
653,-0.0006712526,-0.023872707,0.0058536828,1
654,0.0007944554,-0.025553752,0.005041063,1
655,0.0029025674,-0.021401186,0.0061609894,1
656,-0.00053974986,-0.02120537,0.006076783,1
657,-0.0007312745,-0.025975984,0.0057209656,1
659,-0.02459371,0.003277991,-0.015456408,1
660,-0.01833409,0.009310525,-0.0143440515,1
661,-0.021152705,0.0052780434,-0.014541678,1
662,-0.0022352785,-0.023775559,0.004631445,1
663,-0.0026561022,-0.014630217,0.0018243268,1
664,-0.014925852,0.006825026,-0.011663377,1
665,0.0020640045,-0.021873835,0.0048322454,1
666,-0.018364921,0.0076358467,-0.013775066,1
667,-0.012084678,-0.019411061,-0.0021347478,1
669,-0.0007775724,-0.024676967,0.005235292,1
671,-0.0010463148,-0.027916994,0.00639382,1
672,3.439188e-05,-0.011761438,0.0024443269,1
673,-0.0189123,0.0057532564,-0.012568787,1
674,-0.02340807,0.005968895,-0.016193017,1
677,-0.0024606884,-0.02493244,0.0037879571,1
679,-0.018759444,0.0053393953,-0.013521396,1
680,-0.020032063,0.008146744,-0.014859825,1
681,-0.019417375,0.006193526,-0.013545774,1
682,-0.016819462,0.0059438795,-0.01287014,1
683,-6.264448e-05,-0.024934884,0.005673997,1
684,-0.010342687,-0.015614305,-0.0019261837,1
685,-0.022211522,0.0011389442,-0.014887601,1
686,-0.017145246,0.0043318085,-0.012198947,1
687,0.0026858747,-0.02284154,0.006540045,1
688,-0.013470188,0.006696958,-0.011363998,1
689,-0.008408323,-0.028489705,0.005387895,1
690,-0.020726651,0.0034313165,-0.013872124,1
692,-0.0043375045,-0.025134202,0.003724724,1
693,0.0013463199,-0.026410613,0.006517634,1
694,0.0021951348,-0.015913408,0.00446593,1
696,-0.0051087737,-0.025353063,0.0041050687,1
697,-0.0032998323,-0.029778916,0.0069208667,1
698,-0.00024035573,-0.019604724,0.0037019849,1
700,0.004383564,-0.023742337,0.0075988173,1
701,0.0016356856,-0.02171735,0.006308511,1
702,-0.020223305,0.004650209,-0.014174551,1
703,0.003483951,-0.02089018,0.006279543,1
704,-0.008039102,-0.019811776,-0.00011923909,1
705,0.0014567226,-0.02287409,0.006005995,1
706,0.0055205524,-0.023362812,0.007682301,1
707,0.0030989945,-0.028212499,0.0075936243,1
708,0.0057213753,-0.020106826,0.007014498,1
710,0.0037785023,-0.024321143,0.0067384616,1
711,-0.0043343008,-0.020575847,0.0028294176,1
712,-0.015644476,0.007025987,-0.013117865,1
713,0.005250007,-0.017413024,0.007043533,1
714,-0.0035015047,-0.028596137,0.0057722703,1
716,-0.006283194,-0.027950834,0.0044620186,1
717,-0.02171503,0.004398927,-0.014604002,1
718,-0.02072768,0.0010369308,-0.014127426,1
720,-0.01289916,-0.015935417,-0.002961725,1
723,0.0036780536,-0.022308055,0.005798459,1
725,8.7201595e-05,-0.022864152,0.0052722692,1
726,0.0032366961,-0.025713015,0.0067460835,1
728,-0.0069496185,-0.026349138,0.0030134246,1
729,-0.0032295734,-0.027090069,0.005221404,1
730,0.00040145218,-0.0287578,0.010002874,1
733,-0.0005645752,-0.024738062,0.0060432106,1
735,-0.0023065507,-0.022698674,0.0038480759,1
736,0.0017847717,-0.028064098,0.0072989687,1
737,0.00550507,-0.02127846,0.0070464686,1
738,-0.004378721,-0.018751498,0.0013959333,1
739,-0.0029495955,-0.030255403,0.0058025047,1
740,-0.020200029,0.003617715,-0.013798729,1
741,-0.020127133,0.0044886395,-0.013289258,1
742,-0.018219993,0.007602364,-0.013354346,1
743,-0.024187282,0.0038438328,-0.014852285,1
744,-0.0019277632,-0.025387522,0.0059513375,1
745,-0.00046110153,-0.02845585,0.007294774,1
749,0.00031867623,-0.0237859,0.0039185286,1
750,0.0041030645,-0.019753229,0.005679868,1
751,0.0023772568,-0.024416748,0.0059971735,1
752,-0.0056227446,-0.031623434,0.007293798,1
753,-0.004820466,-0.025122378,0.0033979714,1
754,-0.005372748,-0.028137442,0.0044168904,1
755,-0.018385276,0.0056821555,-0.014484994,1
758,0.00294137,-0.024365056,0.0073373616,1
759,-0.022697553,0.0035388768,-0.014956892,1
760,-0.0014922172,-0.029052678,0.007606901,1
762,-0.012369975,-0.021509636,-0.0012925267,1
765,0.004108563,-0.019942682,0.0068242997,1
766,-0.0116157085,0.0071057975,-0.010109596,1
768,-0.012427047,-0.017566297,-0.0018561184,1
769,-0.0033796728,-0.030933853,0.0055604056,1
772,-0.021548077,0.007318463,-0.015201189,1
775,-0.0229979,0.0032703616,-0.014729686,1
776,-0.0016302615,-0.027745854,0.005934961,1
777,-0.0022141635,-0.025236797,0.0044901073,1
778,0.0035044998,-0.023136597,0.0065909624,1
780,-0.0045836717,-0.026682343,0.0050241128,1
781,-0.0050622374,-0.026891757,0.004572384,1
782,-0.00754191,-0.030660305,0.005175635,1
784,-0.013101414,0.0059200525,-0.011554733,1
785,-0.0007394105,-0.022418987,0.002968125,1
786,-0.021400958,0.003918983,-0.013561986,1
787,-0.018254727,0.00780176,-0.013527356,1
788,-0.023321211,0.0073289983,-0.015249781,1
789,-0.015730157,0.0075747855,-0.012182832,1
790,-0.0024199188,-0.024748784,0.006403342,1
791,0.0023848861,-0.030239072,0.009748839,1
792,0.0031976253,-0.023943555,0.0073145702,1
793,-0.02164255,0.0039654523,-0.014051609,1
794,-0.017862275,0.0077908263,-0.014495164,1
795,0.0008767545,-0.027326945,0.008213617,1
797,-0.021560565,0.005213119,-0.014127828,1
798,-0.012276888,-0.030425627,0.0035932362,1
800,-0.02036585,0.005500678,-0.014968924,1
801,-0.023058996,0.0059261657,-0.0155967325,1
802,-0.019692317,0.004601244,-0.014357202,1
805,-0.0037709177,-0.027261127,0.005398318,1
806,-0.017549321,0.006542187,-0.014114328,1
807,0.0038994849,-0.01440775,0.004172951,1
808,-0.016948357,0.0050054453,-0.012516931,1
809,-0.0060371906,-0.028288621,0.0058548003,1
810,-0.0038226843,-0.02644911,0.0048034787,1
813,0.0014384389,-0.027701292,0.007887535,1
814,-0.020950034,0.008062299,-0.014137059,1
816,0.00577873,-0.023216907,0.0072240084,1
817,-0.02196391,0.007841095,-0.014788553,1
820,0.0027127862,-0.022337873,0.006752223,1
824,-0.019765198,0.0037644543,-0.014665827,1
827,-0.019318849,0.004197549,-0.014687739,1
828,-0.024980411,0.005575549,-0.01645951,1
829,-0.02202946,0.004432317,-0.015224934,1
830,-0.0024602413,-0.025060225,0.005039051,1
832,0.00068344176,-0.020378511,0.004425317,1
833,0.0024853647,-0.02257422,0.0052523464,1
835,-0.0036887378,-0.028143752,0.0063566417,1
836,-0.016083121,0.008837175,-0.013944484,1
837,0.00029332936,-0.023999427,0.007946625,1
841,-0.019721955,0.002101075,-0.012855969,1
843,-0.016029045,0.008061901,-0.012181975,1
844,-0.018719211,0.005327929,-0.013159066,1
846,-0.020793736,0.0021915846,-0.01377102,1
850,-0.0074017495,-0.027501535,0.004613757,1
855,-0.0018375963,-0.028082874,0.0063757226,1
862,-0.0244658,0.0058545657,-0.01622206,1
864,-0.0050056875,-0.028968338,0.005527988,1
865,-0.0064469725,-0.027690802,0.0037913844,1
867,0.0032516718,-0.019567829,0.0056319907,1
869,-0.022681966,0.0048186034,-0.014972031,1
891,-0.021647483,0.004288722,-0.014518015,1
895,0.0016786456,-0.023677897,0.0067058206,1
896,-0.006158501,-0.029663038,0.0045089573,1
897,-0.001600802,-0.026850615,0.0055522174,1
