idx,id,0,1,2
0,A0,0.7636787636517133,0.7506711283653215,0.7079753285726219
1,A1,0.9321347203203066,0.9237013934894222,0.9263141445227867
2,A2,0.749842171606742,0.47926426872793104,0.7451872561653192
3,A3,0.7674994538002188,0.6999712010631528,0.7530143507053255
4,A4,0.7571188118640618,0.7428468423580961,0.7513168336025816
5,A5,0.8391209117647408,0.829646569298601,0.8358699582908111
6,A6,0.8832223771679764,0.8877882841889204,0.8814485692580388
7,A7,0.9086142156721029,0.8957765782416921,0.8988447057934257
8,A12,0.7523588766186275,0.7463251016752128,0.7450505766463129
9,A13,0.7491756985463331,0.8079157144329591,0.7804901312757001
10,A14,0.8823007873622792,0.882616168407822,0.8823936037621851
11,A15,0.6806454835903797,0.6806454835903797,0.6806454835903797
12,A17,0.7854045841851617,0.7013486239036112,0.48107841378237737
13,A18,0.8916478291502324,0.8990162587328543,0.8999714400200736
14,A19,0.9366620005869196,0.9364237577958285,0.9360565879682134
15,A20,0.8374798510410706,0.7971982698389589,0.8134635597463533
16,A21,0.7712875598329431,0.7885777164476367,0.7746709487393629
17,A22,0.7797364240763208,0.7849772726508778,0.7898929253276615
18,A24,0.8812368231091297,0.8305354210458236,0.8107397948899584
19,A25,0.7254338088723167,0.7017682496501501,0.7262829096178113
20,A27,0.8536227815344848,0.8769575899016245,0.8875779195169762
21,A28,0.8582279082891986,0.8398330055800476,0.8379752172867087
22,A29,0.8677637912682288,0.8478390762954654,0.857061581085167
23,A30,0.883990579414696,0.8781787052477394,0.8700566821076559
24,A31,0.8757584699199061,0.7919066901071248,0.8188405988906267
25,A32,0.9544716599509288,0.9517279168350132,0.9543423856848346
26,A33,0.7890050316014494,0.741404535215388,0.7748336297577972
27,A34,0.8215030475668281,0.7674542018481662,0.7886137542875644
28,A35,0.9408361116181186,0.9410644856362727,0.937748518371052
29,A37,0.8902208730436895,0.8909879701958967,0.8926860651818953
30,A38,0.9038986499936168,0.8984514678960469,0.9021998574588475
31,A40,0.8845812781866695,0.8659835221403083,0.8721586045244862
32,A41,0.9128982212916219,0.8466284000362765,0.8276115572899017
33,A42,0.8153153658378594,0.8030636141277722,0.7990998974347884
34,A43,0.9309419031808376,0.9262148152766332,0.9387348177872343
35,A44,0.7940898189536286,0.5066294852639905,0.7497108135429217
36,A45,0.8849810460094455,0.8769385637841334,0.8858822868915728
37,A48,0.8312578772552284,0.7607541095058237,0.7541525532296672
38,A49,0.9112247460101371,0.9101685299749642,0.9130001124200834
39,A50,0.8149504239216396,0.8042573644306483,0.8072772160507009
40,A51,0.8964027456704623,0.9146741738680287,0.9166502579230281
41,A52,0.8818592108184204,0.7757145497128779,0.8175309948157715
42,A53,0.8476750517354995,0.8031169216683071,0.8279182567453496
43,A54,0.9144124482749576,0.9101525069301428,0.9118843769446905
44,A55,0.8854861748149223,0.8810723775324543,0.8794909822817918
45,A56,0.7579029159373221,0.7032509567512033,0.7582069160601322
46,A57,0.9051226069350956,0.9027152463711683,0.9039696276193437
47,A58,0.8026574419117364,0.5211367755861569,0.7259108159512698
48,A59,0.8552804401069305,0.8904802621410122,0.879964746149015
49,A61,0.8204247910449988,0.7883536494547269,0.779463008156543
50,A62,0.49603385693357677,0.7104161043529094,0.8285284284570872
51,A64,0.7335575559536363,0.7693618152819476,0.797352036480995
52,A65,0.9537340874105791,0.9274309341681619,0.9205991191339628
53,A66,0.7934690834527603,0.7993591616754042,0.8006078037407506
54,A68,0.8793361952813203,0.8955065236210349,0.898873211295603
55,A70,0.8352414627258677,0.8471035652585723,0.8095314340738132
56,A72,0.8832649960337864,0.8635340067856333,0.8766438408034309
57,A73,0.7354487866944427,0.824421340097191,0.7987314208493517
58,A74,0.911083532566449,0.9208816352408593,0.9240243217351741
59,A75,0.8668294255718844,0.8561939983734467,0.8518836494098293
60,A76,0.5283677032974103,0.5283677032974103,0.7304374478331968
61,A77,0.7847691621755384,0.8115535586999476,0.8353962927771331
62,A78,0.8930567789450339,0.8983735458857671,0.8995562353468298
63,A79,0.9192141151269899,0.9184093922218473,0.9233087951956741
64,A80,0.7522705345742511,0.7408180650636352,0.48267782125760494
65,A81,0.7371910518795456,0.7547801216669261,0.7843704804928375
66,A82,0.8551004078468559,0.8000864813859426,0.8177649537281729
67,A83,0.8918489898324556,0.8432402551265902,0.8816391095977598
68,A84,0.8739091456976218,0.906603294737949,0.89529102219867
69,A86,0.8349398933520926,0.7355517953525262,0.4805544989508828
70,A87,0.9040395102833106,0.9009998088519072,0.9018760675537684
71,A88,0.8985661304991301,0.9244447000733665,0.9300091649379227
